time|phrase|quote|title|author|ampm|score|keep
16:00|four o'clock|At three or four o'clock the party broke up or they went off together out of town, or to Officers' Street, to the house of a certain Varvara Ossipovna, while I retired to my quarters, and was kept awake a long while by coughing and headache.|The Lady with the Dog and Other Stories|Anton Pavlovich Chekhov|pm-cue|5.0|
16:00|four o'clock|At four o'clock a lull took place, and baskets remained empty, while the apple pickers rested and compared rents and bruises.|Little Women|Louisa May Alcott|pm-cue|5.0|
16:00|four o'clock|Sundays he dined at the car conductors' coffee-joint once more, and spent the afternoon lying full length upon the bed, crop-full, stupid, warm, smoking his huge pipe, drinking his steam beer, and playing his six mournful tunes upon his concertina, dozing off to sleep towards four o'clock.|McTeague: A Story of San Francisco|Frank Norris|pm-cue|5.0|
16:00|Four o'clock|Four o'clock: her little feet moving to melody, her face distinct in the crowd, her partner happy as a petted puppy and mad as the immemorial hatter....|The Beautiful and Damned|F. Scott Fitzgerald|pm-cue|5.0|
16:00|four o'clock|Cecil and Lucy turned up at four o'clock, and these, with little Minnie Beebe, made a somewhat lugubrious sextette upon the upper lawn for tea.|A Room with a View|E. M. Forster|pm-cue|5.0|
16:00|four o'clock|Mrs. Carey could not sleep that afternoon, and by four o'clock she was so wide awake that she came downstairs.|Of Human Bondage|W. Somerset Maugham|pm-cue|5.0|
16:00|struck four|It was like a release. The clock had struck four, outside in the night.|Women in Love|D. H. Lawrence|night|5.0|
16:00|four o'clock|"At four o'clock, therefore, we may expect this peace-making gentleman," said Mr. Bennet, as he folded up the letter.|Pride and Prejudice|Jane Austen|guess|4.5|
16:00|four o'clock|This only need be said; - that when they all sat down to table at four o'clock, about three hours after his arrival, he had secured his lady, engaged her mother's consent, and was not only in the rapturous profession of the lover, but, in the reality of reason and truth, one of the happiest of men.|Sense and Sensibility|Jane Austen|guess|4.5|
16:00|four o'clock|So they only said "Good-by," and Will quitted the house, striking across the fields so as not to run any risk of encountering Mr. Casaubon's carriage, which, however, did not appear at the gate until four o'clock.|Middlemarch|George Eliot|guess|4.5|
16:00|four o'clock|"Do not forget to be at my door at precisely half-past four o'clock to-morrow morning," replied M. Madeleine; and he took his departure.|Les Misérables|Victor Hugo|guess|4.5|
16:00|four o'clock|Later in the morning, and just as the girls were going to separate in preparation for the regular four o'clock dinner, the hero of this inimitable charade walked in again.|Emma|Jane Austen|guess|4.0|
16:00|Four o'clock|"Four o'clock! - depend upon it he will be here by three," was Mr. Weston's quick amendment; and so ended a most satisfactory meeting.|Emma|Jane Austen|guess|4.0|
16:00|four o'clock|Anxiety and hope now oppressed her in equal degrees, and left her no moment of tranquillity till the arrival of Mr. Harris at four o'clock; - when his assurances, his felicitations on a recovery in her sister even surpassing his expectation, gave her confidence, comfort, and tears of joy.|Sense and Sensibility|Jane Austen|guess|4.0|
16:00|four o'clock|The day was bright, her courage high; at four o'clock, the sun was now two hours above the horizon, and it would be only her retiring to dress half an hour earlier than usual.|Northanger Abbey|Jane Austen|guess|4.0|
16:00|four o'clock|A saunter into other meadows, and through part of the village, with a visit to the stables to examine some improvements, and a charming game of play with a litter of puppies just able to roll about, brought them to four o'clock, when Catherine scarcely thought it could be three.|Northanger Abbey|Jane Austen|guess|4.0|
16:00|four o'clock|Your letter is like you, and what could I say of it that would be higher praise than that? I will come at four o'clock.|David Copperfield|Charles Dickens|guess|4.0|
16:00|four o'clock|He was readmitted to the presence of Barnacle junior, and found that young gentleman singeing his knees now, and gaping his weary way on to four o'clock.|Little Dorrit|Charles Dickens|guess|4.0|
16:00|four o'clock|The visitor remained in the parlour until four o'clock, without giving the ghost of an excuse for an intrusion.|The Invisible Man: A Grotesque Romance|H. G. Wells|guess|4.0|
16:00|four o'clock|In this way it happened that one day near four o'clock, when Mr. Brooke and Ladislaw were seated in the library, the door opened and Mrs. Casaubon was announced.|Middlemarch|George Eliot|guess|4.0|
16:00|four o'clock|"She expects me at four o'clock. I'm rather late to-day, because my aunt couldn't spare me; but the regular time is four, because that gives us time before Miss Donnithorne's bell rings."|Adam Bede|George Eliot|guess|4.0|
16:00|four o'clock|It was not the expression of the valley's consciousness that beautiful Tess had arrived, but the ordinary announcement of milking-time - half-past four o'clock, when the dairymen set about getting in the cows.|Tess of the d'Urbervilles: A Pure Woman|Thomas Hardy|guess|4.0|
16:00|four o'clock|At four o'clock there was a gentle knock at the door. It was from Charley, who had been sent by Captain Vye to inquire if anything had been heard of Eustacia.|The Return of the Native|Thomas Hardy|guess|4.0|
16:00|four o'clock|The journey to be taken by the waggons next day was a long one into Blackmoor Vale, and at four o'clock lanterns were moving about the yard.|The Mayor of Casterbridge|Thomas Hardy|guess|4.0|
16:00|four o'clock|He walked into the Beargarden exactly at four o'clock on the Monday, and there he found Didon standing in the hall.|The Way We Live Now|Anthony Trollope|guess|4.0|
16:00|four o'clock|At four o'clock the party was broken up and Sir Felix wandered forth into the streets, with nothing more than the change of a ten pound note in his pocket.|The Way We Live Now|Anthony Trollope|guess|4.0|
16:00|four o'clock|When the Speaker took his seat in the House, soon after four o'clock, there were a great many members present, and a general feeling prevailed that the world was more than ordinarily alive because of Melmotte and his failures.|The Way We Live Now|Anthony Trollope|guess|4.0|
16:00|four o'clock|At four o'clock I heard a sudden splutter of the pen, indicative of the flourish with which he signed his name.|The Woman in White|Wilkie Collins|guess|4.0|
16:00|Four o'clock|I proceed to the arrangement of my slips - to the revision of my slips - to the reading of my slips - addressed emphatically to your private ear. Four o'clock has just struck.|The Woman in White|Wilkie Collins|guess|4.0|
16:00|four o'clock|An instant afterward the three young men separated, agreeing to meet again at four o'clock with Athos, and leaving Planchet to guard the house.|The three musketeers|Alexandre Dumas|guess|4.0|
16:00|four o'clock|He was conducted to a tolerably neat chamber, but grated and barred, and its appearance, therefore, did not greatly alarm him; besides, the words of Villefort, who seemed to interest himself so much, resounded still in his ears like a promise of freedom. It was four o'clock when Dantès was placed in this chamber.|The Count of Monte Cristo|Alexandre Dumas|guess|4.0|
16:00|four o'clock|Franz hastened to inquire after the count, and to express regret that he had not returned in sufficient time; but Pastrini reassured him by saying that the Count of Monte Cristo had ordered a second carriage for himself, and that it had gone at four o'clock to fetch him from the Rospoli Palace.|The Count of Monte Cristo|Alexandre Dumas|guess|4.0|
16:00|four o'clock|Le Blanc was not a fast animal, but he kept up an easy, steady pace; in three hours and a half Andrea had traversed the nine leagues which separated him from Compiègne, and four o'clock struck as he reached the place where the coaches stop.|The Count of Monte Cristo|Alexandre Dumas|guess|4.0|
16:00|four o'clock|At four o'clock, a peasant was brought in to him by the scouts; this peasant had served as guide to a brigade of English cavalry, probably Vivian's brigade, which was on its way to take up a position in the village of Ohain, at the extreme left.|Les Misérables|Victor Hugo|guess|4.0|
16:00|four o'clock|Had the action been begun two hours earlier, it would have been over at four o'clock, and Blücher would have fallen on the battle won by Napoleon.|Les Misérables|Victor Hugo|guess|4.0|
16:00|four o'clock|The winner of the battle of Waterloo was not Napoleon, who was put to flight; nor Wellington, giving way at four o'clock, in despair at five; nor Blücher, who took no part in the engagement.|Les Misérables|Victor Hugo|guess|4.0|
16:00|four o'clock|Two hours afterwards, at four o'clock, when they came to relieve the conscript, he was found asleep on the floor, lying like a log near Thénardier's cage.|Les Misérables|Victor Hugo|guess|4.0|
16:00|Four o'clock|Four o'clock struck. Thénardier shuddered. A few moments later, that terrified and confused uproar which follows the discovery of an escape broke forth in the prison.|Les Misérables|Victor Hugo|guess|4.0|
16:00|four o'clock|It is true that the mystery was to last from noon until four o'clock, in accordance with the orders of monsieur the provost, and that it was necessary to say something.|Notre-Dame de Paris|Victor Hugo|guess|4.0|
16:00|four o'clock|The windows every morning were covered with rime, and the light shining through them, dim as through ground-glass, sometimes did not change the whole day long. At four o'clock the lamp had to be lighted.|Madame Bovary|Gustave Flaubert|guess|4.0|
16:00|four o'clock|At four o'clock, conscious of his throbbing heart, Levin stepped out of a hired sledge at the Zoological Gardens, and turned along the path to the frozen mounds and the skating ground, knowing that he would certainly find her there, as he had seen the Shtcherbatskys' carriage at the entrance.|Anna Karenina|graf Leo Tolstoy|guess|4.0|
16:00|four o'clock|The terrible new head turned out to be an extremely amenable person, and Stepan Arkadyevitch lunched with him and stayed on, so that it was four o'clock before he got to Alexey Alexandrovitch.|Anna Karenina|graf Leo Tolstoy|guess|4.0|
16:00|four o'clock|If she gave it to him, he must have it; and he is still in the study. He never leaves before four o'clock on Wednesdays.|The Idiot|Fyodor Dostoyevsky|guess|4.0|
16:00|four o'clock|At four o'clock the school children once more swarmed the sidewalks, again disappearing with surprising suddenness.|McTeague: A Story of San Francisco|Frank Norris|guess|4.0|
16:00|four o'clock|Old Grannis came home from his work at four o'clock, and between that time and six Miss Baker would sit in her room, her hands idle in her lap, doing nothing, listening, waiting.|McTeague: A Story of San Francisco|Frank Norris|guess|4.0|
16:00|four o'clock|At four o'clock McTeague began to dress, shaving himself first before the hand-glass that was hung against the woodwork of the bay window.|McTeague: A Story of San Francisco|Frank Norris|guess|4.0|
16:00|four o'clock|At four o'clock Mr. Bushy, the postmaster, with another neighbour who lived east of us, stopped in to get warm.|My Ántonia|Willa Cather|guess|4.0|
16:00|four o'clock|At four o'clock he executed a running jump, gained the roof of the chicken-house and leaped to the ground outside, whence he sauntered gravely to the house.|White Fang|Jack London|guess|4.0|
16:00|four o'clock|The room was large and stifling, and, though it was already four o'clock, opening the windows admitted only a gust of hot shrubbery from the Park.|The Great Gatsby|F. Scott Fitzgerald|guess|4.0|
16:00|four o'clock|No telephone message arrived, but the butler went without his sleep and waited for it until four o'clock - until long after there was anyone to give it to if it came.|The Great Gatsby|F. Scott Fitzgerald|guess|4.0|
16:00|four o'clock|Feasted upon by the eyes of women, the clothes by four o'clock were flyblown like sugar cakes in a baker's window.|Jacob's Room|Virginia Woolf|guess|4.0|
16:00|four o'clock|As Miss Chetwynd's pupils left at four o'clock, and as Miss Chetwynd invariably took a walk immediately afterwards, Sophia was able to contain her surprise upon being informed that Miss Chetwynd was not in.|The Old Wives' Tale|Arnold Bennett|guess|4.0|
16:00|four o'clock|Some men were there before four o'clock, when the whistle blew loose-all; but Morel, whose stall, a poor one, was at this time about a mile and a half away from the bottom, worked usually till the first mate stopped, then he finished also.|Sons and Lovers|D. H. Lawrence|guess|4.0|
16:00|four o'clock|Gerald did not come in from his skiing until nightfall, he missed the coffee and cake that she took at four o'clock.|Women in Love|D. H. Lawrence|guess|4.0|
16:00|strike four|I heard the clock strike four, and soon after fell asleep, only to dream of three happy people - Lupin, dear Carrie, and myself.|The Diary of a Nobody|George Grossmith|guess|4.0|
16:00|four o'clock|At four o'clock, Mrs. Inglethorp quarrels with her son, and threatens to denounce him to his wife - who, by the way, overheard the greater part of the conversation.|The Mysterious Affair at Styles|Agatha Christie|guess|4.0|
16:00|four o'clock|But I was still more surprised, when I went to the little hotel next day at the appointed dinner-hour, which was four o'clock, to find, from what Mr. Micawber said, that he had gone home with Uriah, and had drunk brandy-and-water at Mrs. Heep's.|David Copperfield|Charles Dickens|pm-cue|3.5|
16:00|four o'clock|She said that he sank into sleep between three and four o'clock.|Middlemarch|George Eliot|pm-cue|3.5|
16:00|four o'clock|There'll be no judge at chambers till four o'clock this afternoon.|The Pickwick Papers|Charles Dickens|pm-cue|3.0|
16:00|striking four|"It is striking four," I answered. "You want a candle to take upstairs: you might have lit one at this fire."|Wuthering Heights|Emily Brontë|pm-cue|3.0|
16:00|four o'clock|Arthur's shadow flitted rather faster among the sturdy oaks of the Chase than might have been expected from the shadow of a tired man on a warm afternoon, and it was still scarcely four o'clock when he stood before the tall narrow gate leading into the delicious labyrinthine wood which skirted one side of the Chase, and which was called Fir-tree Grove, not because the firs were many, but because they were few.|Adam Bede|George Eliot|pm-cue|3.0|
16:00|four o'clock|Lady Pomona was always having tea from four o'clock till she was taken away to dress for dinner.|The Way We Live Now|Anthony Trollope|pm-cue|3.0|
16:00|four o'clock|At four o'clock, as we have already stated, the mysterious personage arrived.|The Count of Monte Cristo|Alexandre Dumas|pm-cue|3.0|
16:00|four o'clock|At four o'clock he heard steps in the passage and peeped out at the door.|Anna Karenina|graf Leo Tolstoy|pm-cue|3.0|
16:00|four o'clock|The prince waited until four o'clock, and then strolled off mechanically wherever his feet should carry him.|The Idiot|Fyodor Dostoyevsky|pm-cue|3.0|
16:00|four o'clock|At four o'clock Volodya drove to the station with his maman.|The Lady with the Dog and Other Stories|Anton Pavlovich Chekhov|pm-cue|3.0|
16:00|four o'clock|Already, at four o'clock, the sombre hue of night was thickening the air.|Sister Carrie: A Novel|Theodore Dreiser|pm-cue|3.0|
16:00|four o'clock|"I got up at four o'clock, and came on with all speed, full two or three hours ahead of them, if they start at the time they planned.|Uncle Tom's Cabin|Harriet Beecher Stowe|pm-cue|3.0|
16:00|four o'clock|When Mrs. Morel went upstairs, towards four o'clock, to put on her Sunday dress, he was fast asleep.|Sons and Lovers|D. H. Lawrence|pm-cue|3.0|
16:00|four o'clock|"I couldn't say exactly, sir, but it wasn't tea-time by a long way. Perhaps four o'clock - or it may have been a bit later.|The Mysterious Affair at Styles|Agatha Christie|pm-cue|3.0|
16:00|four o'clock in the afternoon|'Brillig' means four o'clock in the afternoon - the time when you begin broiling things for dinner."|Through the Looking-Glass|Lewis Carroll|afternoon|3.0|
16:00|four o'clock|'The officer will be here at four o'clock,' said Mr. Pell. 'I suppose you won't run away meanwhile, eh?|The Pickwick Papers|Charles Dickens|guess|2.5|
16:00|four o'clock|"I got up at four o'clock," she said. "Eh! it was pretty on th' moor with th' birds gettin' up an' th' rabbits scamperin' about an' th' sun risin'.|The Secret Garden|Frances Hodgson Burnett|guess|2.5|
16:00|four o'clock|Her father had not been seen, since he quitted the banking-house towards four o'clock.|A Tale of Two Cities|Charles Dickens|guess|2.0|
16:00|four o'clock|"He says four o'clock. It is three now. He will be here in an hour."|The Adventures of Sherlock Holmes|Arthur Conan Doyle|guess|2.0|
16:00|four o'clock|You shall have your way, but give me time to get my strength. Not now, Watson, not now. It's four o'clock.|His last bow|Arthur Conan Doyle|guess|2.0|
16:00|four o'clock|Each had gone his proper errand; and when it came four o'clock, Torrance had been taking a glass and did not know his master, and I, who had forgot my spectacles, was so blind without them, that I give you my word I did not know my own clerk."|Kidnapped|Robert Louis Stevenson|guess|2.0|
16:00|four o'clock|Bad news flies fast: it was hardly four o'clock when I got home, but my mother gravely accosted me with - "Oh, Gilbert! - Such an accident!|The Tenant of Wildfell Hall|Anne Brontë|guess|2.0|
16:00|four o'clock|And soon after four o'clock, splendid old Mrs. Irwine, in her damask satin and jewels and black lace, was led out by Arthur, followed by the whole family party, to her raised seat under the striped marquee, where she was to give out the prizes to the victors.|Adam Bede|George Eliot|guess|2.0|
16:00|four o'clock|"I appointed Watson - he who was a packer in the warehouse, and who went into the police - to call on me at four o'clock.|North and South|Elizabeth Cleghorn Gaskell|guess|2.0|
16:00|four o'clock|She dressed herself and went away unmolested this time, but alone. It was four o'clock.|Vanity Fair|William Makepeace Thackeray|guess|2.0|
16:00|four o'clock|At four o'clock the four friends were all assembled with Athos.|The three musketeers|Alexandre Dumas|guess|2.0|
16:00|four o'clock|"The tilbury and the horse will be in front of my door to-morrow morning at half-past four o'clock."|Les Misérables|Victor Hugo|guess|2.0|
16:00|four o'clock|"Does it make any difference whether Monsieur arrives at four o'clock to-morrow morning?"|Les Misérables|Victor Hugo|guess|2.0|
16:00|four o'clock|Towards four o'clock the condition of the English army was serious.|Les Misérables|Victor Hugo|guess|2.0|
16:00|four o'clock|Towards four o'clock, the English line drew back. Suddenly nothing was visible on the crest of the plateau except the artillery and the sharpshooters; the rest had disappeared: the regiments, dislodged by the shells and the French bullets, retreated into the bottom, now intersected by the back road of the farm of Mont-Saint-Jean; a retrograde movement took place, the English front hid itself, Wellington drew back.|Les Misérables|Victor Hugo|guess|2.0|
16:00|four o'clock|"He will pay it at four o'clock to-day. The peal which orders the doctor for the dead to be summoned has already been rung.|Les Misérables|Victor Hugo|guess|2.0|
16:00|four o'clock|Then came the society of the duchesses; all were pale; all got up at four o'clock; the women, poor angels, wore English point on their petticoats; and the men, unappreciated geniuses under a frivolous outward seeming, rode horses to death at pleasure parties, spent the summer season at Baden, and towards the forties married heiresses.|Madame Bovary|Gustave Flaubert|guess|2.0|
16:00|Four o'clock|A metallic clang droned through the air, and four strokes were heard from the convent-clock. Four o'clock!|Madame Bovary|Gustave Flaubert|guess|2.0|
16:00|Four o'clock|Four o'clock struck, and she rose to return to Yonville, mechanically obeying the force of old habits.|Madame Bovary|Gustave Flaubert|guess|2.0|
16:00|four o'clock|The town was being bombarded by a hundred and thirty guns which Napoleon had ordered up after four o'clock.|War and Peace|graf Leo Tolstoy|guess|2.0|
16:00|four o'clock|An hour later, towards four o'clock, the prince went into the park.|The Idiot|Fyodor Dostoyevsky|guess|2.0|
16:00|four o'clock|These little expeditions took up her time until quite four o'clock, when she was weary enough to go home.|Sister Carrie: A Novel|Theodore Dreiser|guess|2.0|
16:00|four o'clock|It was four o'clock before the waning day, with its suggestion of a cooler evening, caused him to return.|Sister Carrie: A Novel|Theodore Dreiser|guess|2.0|
16:00|Four o'clock|Four o'clock found her in the drawing-room: she was sure that Selden would be punctual.|The House of Mirth|Edith Wharton|guess|2.0|
16:00|four o'clock|Uncompromising was the severity of the country. At four o'clock the snow was again falling.|Jacob's Room|Virginia Woolf|guess|2.0|
16:00|four o'clock|Madame Laurence is out. And I must go out. It is four o'clock.|The Old Wives' Tale|Arnold Bennett|guess|2.0|
16:00|four o'clock|Now, at four o'clock, Dorcas overheard her mistress saying angrily: 'You need not think that any fear of publicity, or scandal between husband and wife will deter me."|The Mysterious Affair at Styles|Agatha Christie|guess|2.0|
16:00|four o'clock|At four o'clock she has been angry, but completely mistress of herself.|The Mysterious Affair at Styles|Agatha Christie|guess|2.0|
16:00|Four o'clock|Policeman a whistle. Locks and keys! Sweep! Four o'clock's all's well!|Ulysses|James Joyce|guess|2.0|
16:00|four o'clock|We had to be home before four o'clock lest our adventure should be discovered.|Dubliners|James Joyce|guess|2.0|
16:00|four o'clock|May I ask you why you haven't made a copy of that contract between Bodley and Kirwan? I told you it must be ready by four o'clock."|Dubliners|James Joyce|guess|2.0|
16:15|a quarter after four|It was a quarter after four when he left the house. Carrie was in tears.|Sister Carrie: A Novel|Theodore Dreiser|pm-cue|3.0|
16:17|seventeen minutes past four|At seventeen minutes past four in the afternoon, whilst the passengers were assembled at lunch in the great saloon, a slight shock was felt on the hull of the Scotia, on her quarter, a little aft of the port-paddle.|Twenty Thousand Leagues under the Sea|Jules Verne|afternoon|7.0|
16:20|twenty minutes after four|At twenty minutes after four two projectiles struck a house in the rue de Bac, and a moment later the first shell fell in the Latin Quarter.|The King in Yellow|Robert W. Chambers|pm-cue|5.0|
16:20|twenty minutes after four|"My niece walk to a dinner engagement at this time of the year! Will twenty minutes after four suit you?"|Mansfield Park|Jane Austen|pm-cue|3.0|
16:25|4.25|The thermometer indicated a temperature of 4.25 (cent.): a temperature that at this depth seemed common to all latitudes.|Twenty Thousand Leagues under the Sea|Jules Verne|pm-cue|5.0|
16:25|4.25 p.m|Now good-bye, Mister O'Hara. I can catch 4.25 p.m. to Umballa if I am quick.|Kim|Rudyard Kipling|explicit|3.0|
16:25|twenty-five minutes past four|It was no wonder that no one was stirring. It was twenty-five minutes past four.|The Adventures of Sherlock Holmes|Arthur Conan Doyle|guess|2.0|
16:30|four-thirty|I had to read it over carefully, as the text must be absolutely correct. At four-thirty my task was not yet completed.|The Return of Sherlock Holmes|Arthur Conan Doyle|pm-cue|5.0|
16:30|half past four|He had managed before this to get out of having tea with Dunsford, and, punctually at half past four (he had looked at his watch a dozen times), he went into the shop.|Of Human Bondage|W. Somerset Maugham|pm-cue|5.0|
16:30|half past four|"Gentlemen," said D'Artagnan, "it is half past four, and we have scarcely time to be on the road of Chaillot by six."|The three musketeers|Alexandre Dumas|guess|4.5|
16:30|thirty to five|Why in the name of all the gnawing devils of hunger they didn't go for us - they were thirty to five - and have a good tuck-in for once, amazes me now when I think of it.|Heart of Darkness|Joseph Conrad|guess|4.0|
16:30|4.30|Dartie sprang to his feet; grasping his glass, he muttered something about "that 4.30 race," and swiftly withdrew to the card-room, where Soames never came.|The Forsyte saga, Volume 1|John Galsworthy|guess|4.0|
16:30|four-thirty|In answer to the Coroner's question, she told how, her alarm clock having aroused her at four-thirty as usual, she was dressing, when she was startled by the sound of something heavy falling.|The Mysterious Affair at Styles|Agatha Christie|guess|4.0|
16:30|four-thirty|At four-thirty, Mrs. Inglethorp, in consequence of a conversation on the validity of wills, makes a will in favour of her husband, which the two gardeners witness.|The Mysterious Affair at Styles|Agatha Christie|guess|4.0|
16:30|four-thirty|Presumably, then, between four-thirty and five o'clock, something has occurred to occasion a complete revolution of feeling, since she is now as anxious to destroy the will, as she was before to make it.|The Mysterious Affair at Styles|Agatha Christie|guess|4.0|
16:30|4:30|Baseball and sports 4:30-5:00 " Practise elocution, poise and how to attain it 5:00-6:00 " Study needed inventions 7:00-9:00 "|The Great Gatsby|F. Scott Fitzgerald|pm-cue|3.0|
16:30|half after four|Father at Chiswick, wouldn't think of coming down, till after the turn, and that's at half after four.|Our Mutual Friend|Charles Dickens|guess|2.0|
16:30|four-thirty|At four-thirty she claimed an engagement, and going into the bathroom she rearranged her hair.|The Beautiful and Damned|F. Scott Fitzgerald|guess|2.0|
16:30|four-thirty|He suggested to her repeatedly that it was four-thirty, and not four o'clock when she had heard the voices.|The Mysterious Affair at Styles|Agatha Christie|guess|2.0|
16:30|half past four|Weighs on his mind. Funny my watch stopped at half past four.|Ulysses|James Joyce|guess|2.0|
16:35|4:35|Mrs. St. Clair had her lunch, started for the City, did some shopping, proceeded to the company's office, got her packet, and found herself at exactly 4:35 walking through Swandam Lane on her way back to the station.|The Adventures of Sherlock Holmes|Arthur Conan Doyle|pm-cue|5.0|
16:40|twenty minutes to five|It was twenty minutes to five when we drew up before the bank in Lombard Street.|The Moonstone|Wilkie Collins|guess|2.0|
16:45|quarter of five|Old Grannis knew that at quarter of five precisely Miss Baker made a cup of tea over the oil stove on the stand between the bureau and the window.|McTeague: A Story of San Francisco|Frank Norris|pm-cue|5.0|
16:45|a quarter to five|I've got poor little Fanny Robin in my waggon outside, and I must be at the churchyard gates at a quarter to five with her."|Far from the Madding Crowd|Thomas Hardy|guess|2.0|
16:50|ten minutes to five|If it's near dinner-time, the foreman takes out his watch when the jury has retired, and says, "Dear me, gentlemen, ten minutes to five, I declare!|The Pickwick Papers|Charles Dickens|pm-cue|3.0|
16:53|Seven to five|"Seven to five!" repeated the other, and the two figures flitted away in different directions.|A Study in Scarlet|Arthur Conan Doyle|guess|2.0|
16:55|five minutes to five|The clock in the dairy told him that it was five minutes to five but, as he turned away, he heard a clock somewhere near him, but unseen, beating eleven strokes in swift precision.|A Portrait of the Artist as a Young Man|James Joyce|guess|4.0|
16:56|four to five|It was only a foot and a half long, and in my superb ignorance I never dreamed that the club used ashore when raiding the rookeries measured four to five feet.|The Sea-Wolf|Jack London|guess|4.0|
16:56|four minutes of five|He went to the door and looked out; there was no car in sight and his watch stood at four minutes of five.|The Beautiful and Damned|F. Scott Fitzgerald|guess|2.0|
16:59|one of five|She saw it with concern; for what could a silent man of five and thirty hope, when opposed to a very lively one of five and twenty? and as she could not even wish him successful, she heartily wished him indifferent.|Sense and Sensibility|Jane Austen|guess|4.0|
16:59|one of five|Peggy was one of five sisters, and eleven children of the noble house of Glenmalony; but her husband, though her own cousin, was of the mother's side, and so had not the inestimable advantage of being allied to the Malonys, whom she believed to be the most famous family in the world.|Vanity Fair|William Makepeace Thackeray|guess|4.0|
16:59|one of five|The little one of five, dragged along by his brother who was dragged by Gavroche, turned his head back several times to watch "Porrichinelle" as he went.|Les Misérables|Victor Hugo|guess|4.0|
16:59|one of five|The living had belonged to the family for generations; but Jim was one of five sons, and when after a course of light holiday literature his vocation for the sea had declared itself, he was sent at once to a 'training-ship for officers of the mercantile marine.'|Lord Jim|Joseph Conrad|guess|4.0|
16:59|one of five|"Then God keep thee, old man - see'st thou that" - pointing to the hammock - "I bury but one of five stout men, who were alive only yesterday; but were dead ere night.|Moby Dick; Or, The Whale|Herman Melville|pm-cue|3.0|
17:00|five o'clock in the afternoon|He was surprised when Lizaveta Petrovna asked him to light a candle behind a screen, and he found that it was five o'clock in the afternoon.|Anna Karenina|graf Leo Tolstoy|afternoon|7.5|
17:00|five o'clock in the afternoon|If I objected to having my bed made at five o'clock in the afternoon - which I do still think an uncomfortable arrangement - one motion of her hand towards the same nankeen region of wounded sensibility was enough to make me falter an apology.|David Copperfield|Charles Dickens|afternoon|7.0|
17:00|five o'clock in the afternoon|I went back to the inn; and when I had washed and dressed, and tried to sleep, but in vain, it was five o'clock in the afternoon.|David Copperfield|Charles Dickens|afternoon|7.0|
17:00|five o'clock in the afternoon|It was five o'clock in the afternoon of the bright autumnal Sunday, before a candle was sent down to try the air, while three or four rough faces stood crowded close together, attentively watching it: the man at the windlass lowering as they were told.|Hard Times|Charles Dickens|afternoon|7.0|
17:00|five o'clock in the afternoon|The conference was held at four or five o'clock in the afternoon, when all the region of Harley Street, Cavendish Square, was resonant of carriage-wheels and double-knocks.|Little Dorrit|Charles Dickens|afternoon|7.0|
17:00|five o'clock in the afternoon|Kemp's proclamation - signed indeed by Adye - was posted over almost the whole district by four or five o'clock in the afternoon.|The Invisible Man: A Grotesque Romance|H. G. Wells|afternoon|7.0|
17:00|five o'clock in the evening|At last, at five o'clock in the evening, loaded with our riches, we quitted the shore, and half an hour after we hailed the Nautilus.|Twenty Thousand Leagues under the Sea|Jules Verne|evening|7.0|
17:00|five o'clock in the evening|At five o'clock in the evening, before that fleeting twilight which binds night to day in tropical zones, Conseil and I were astonished by a curious spectacle.|Twenty Thousand Leagues under the Sea|Jules Verne|evening|7.0|
17:00|five o'clock in the evening|Lord de Winter came toward five o'clock in the evening. Milady had had time, during the whole day, to trace her plan of conduct.|The three musketeers|Alexandre Dumas|evening|7.0|
17:00|five o'clock in the evening|Still further, Athos obtained of M. de Tréville six days instead of four, and introduced into these six days two more nights - for they set out on the twenty-fourth at five o'clock in the evening, and as a further kindness M. de Tréville post-dated the leave to the morning of the twenty-fifth.|The three musketeers|Alexandre Dumas|evening|7.0|
17:00|five o'clock in the evening|At five o'clock in the evening, they were masters of the Bastille, of the Lingerie, of the Blancs-Manteaux; their scouts had reached the Place des Victoires, and menaced the Bank, the Petits-Pères barracks, and the Post-Office.|Les Misérables|Victor Hugo|evening|7.0|
17:00|five o'clock in the afternoon|From that moment the hours seemed less wearisome; there was less hopelessness in the waiting; and at last, at five o'clock in the afternoon, Marguerite, closely veiled and followed by Sir Andrew Ffoulkes, who, in the guise of her lacquey, was carrying a number of impedimenta, found her way down to the pier.|The Scarlet Pimpernel|Baroness Emmuska Orczy Orczy|afternoon|7.0|
17:00|five o'clock in the afternoon|His jealousy, like an octopus which throws out a first, then a second, and finally a third tentacle, fastened itself irremovably first to that moment, five o'clock in the afternoon, then to another, then to another again.|Swann's Way|Marcel Proust|afternoon|7.0|
17:00|five o'clock|She asked Philip to go and see her; she had rooms in Vincent Square, and was always in to tea at five o'clock; he went, was delighted with his welcome, and went again.|Of Human Bondage|W. Somerset Maugham|pm-cue|5.5|
17:00|five o'clock|By five o'clock, which was Mr. Wickfield's dinner-hour, I had mustered up my spirits again, and was ready for my knife and fork.|David Copperfield|Charles Dickens|pm-cue|5.0|
17:00|five o'clock|I returned thanks, and hoped the present company would dine with me tomorrow, and the day after - each day at five o'clock, that we might enjoy the pleasures of conversation and society through a long evening.|David Copperfield|Charles Dickens|pm-cue|5.0|
17:00|five o'clock in the afternoon|My dear girl was to arrive at five o'clock in the afternoon.|Bleak House|Charles Dickens|afternoon|5.0|
